region,cases,deaths,recovered
USA,89360080,1042678,84916391
India,43471282,525139,42836906
Brazil,32358451,671466,30846850
France,31083859,149533,29620989
Germany,28293960,141189,26702200
UK,22720345,180330,22145429
Italy,18523111,168353,17469969
Russia,18433394,381165,17861605
S. Korea,18368857,24555,18204741
Turkey,15123331,99032,15005249
Spain,12734038,107906,12218358
Vietnam,10747397,43087,9689663
Argentina,9367172,129070,9163334
Japan,9329520,31281,9135363
Netherlands,8190255,22380,8064874
Australia,8162153,9930,7905095
Iran,7238589,141390,7062851
Colombia,6175181,140070,5984546
Indonesia,6090509,156740,5916854
Mexico,6034602,325716,5192957
Poland,6015634,116429,5335673
Portugal,5171236,24149,4745321
Ukraine,5017038,108638,4906519
DPRK,4744430,73,4736220
Malaysia,4566055,35765,4500856
Thailand,4525269,30667,4470490
Austria,4438883,18792,4314940
Israel,4344800,10958,4259884
Belgium,4225222,31903,4122858
South Africa,3993843,101793,3880462
Chile,3990693,58479,3644462
Canada,3946087,42010,3562119
Czechia,3933758,40318,3887247
Taiwan,3803049,6772,2834955
Switzerland,3741859,13984,3644405
Philippines,3705649,60565,3636378
Greece,3676502,30232,3509205
Peru,3625091,213497,3382880
Denmark,3016049,6471,2990244
Romania,2919461,65739,2847139
Sweden,2519199,19091,2489990
Iraq,2348662,25241,2308759
Serbia,2029403,16126,2004213
Bangladesh,1975682,29154,1907757
Hungary,1928125,46647,1871930
Slovakia,1796554,20147,1771840
Jordan,1698316,14068,1683746
Georgia,1660429,16841,1637293
Ireland,1600614,7467,1555723
Pakistan,1536479,30395,1499641
Norway,1447270,3337,1434430
Singapore,1444068,1413,1341030
New Zealand,1345796,1473,1298282
Kazakhstan,1306608,13663,1292365
Hong Kong,1248115,9402,1201937
Morocco,1216909,16109,1175362
Bulgaria,1172239,37255,1075191
Croatia,1149575,16070,1128032
Finland,1145610,4875,1100336
Lebanon,1112199,10465,1087587
Cuba,1106023,8529,1097316
Lithuania,1068155,9174,1038300
Tunisia,1052180,28691,N/A
Slovenia,1039632,6652,1023735
Belarus,982867,6978,N/A
Nepal,979729,11952,967480
Uruguay,957629,7331,944959
UAE,947588,2317,927789
Mongolia,928586,2179,N/A
Bolivia,926718,21953,883744
Panama,921364,8364,897220
Guatemala,910714,18561,855797
Ecuador,909882,35725,856451
Costa Rica,904934,8525,860711
Latvia,836259,5860,825883
Saudi Arabia,795811,9209,777925
Azerbaijan,793302,9717,783383
Sri Lanka,664138,16521,647032
Paraguay,655532,18963,624673
Kuwait,643004,2555,635767
Bahrain,625856,1492,610009
Myanmar,613628,19434,592568
Dominican Republic,605784,4383,598698
Palestine,584243,5356,577938
Estonia,580114,2591,522265
Venezuela,526214,5733,518601
Moldova,520321,11567,504142
Egypt,515645,24613,442182
Cyprus,504717,1072,124370
Libya,502138,6430,490973
Ethiopia,488724,7536,461705
Honduras,427355,10906,132498
Armenia,423243,8629,412661
Réunion,422769,812,418572
Oman,390244,4260,384669
Qatar,382635,679,376869
Bosnia and Herzegovina,378797,15806,N/A
Kenya,333694,5652,323953
Zambia,325857,4006,320594
Botswana,322769,2750,315668
North Macedonia,314211,9327,303989
Albania,280851,3500,274463
Algeria,266087,6875,178537
Luxembourg,263167,1094,251249
Nigeria,257290,3144,250229
Zimbabwe,255586,5555,248664
Uzbekistan,240764,1637,238051
Montenegro,240222,2729,235960
Mozambique,227919,2212,225314
Laos,210297,757,N/A
Kyrgyzstan,201053,2991,196406
Iceland,193987,153,N/A
Martinique,192506,957,104
