region,cases,deaths,recovered
USA,98987014,1092031,96335228
India,44636517,528943,44082064
France,36475518,156256,35235024
Germany,35005769,152100,33181900
Brazil,34813678,687478,33993798
S. Korea,25219546,28922,24790712
UK,23798793,191681,23442763
Italy,23254633,178359,22541598
Japan,21894638,46085,20457618
Russia,21345154,389266,20677821
Turkey,16919638,101203,16818435
Spain,13462593,114641,13257857
Vietnam,11495772,43159,10600224
Australia,10313911,15496,10216900
Argentina,9715464,129970,9579288
Netherlands,8487703,22747,8385648
Iran,7555555,144536,7329918
Taiwan,7341966,12128,6449301
Mexico,7103339,330279,6376489
Indonesia,6464962,158380,6287663
Poland,6332422,117991,5335940
Colombia,6308558,141820,6136591
Portugal,5509424,25125,5443431
Austria,5379734,20971,5244839
Ukraine,5279346,109819,5079626
Greece,5081981,33426,4978374
Malaysia,4872570,36429,4811810
DPRK,4772813,74,4772739
Chile,4696888,61495,4622320
Thailand,4687281,32882,4649509
Israel,4675423,11728,4657609
Belgium,4594338,32810,4484402
Canada,4293273,45689,4182827
Switzerland,4181255,14211,4051832
Peru,4151414,216877,3931284
Czechia,4147736,41454,4088477
South Africa,4024553,102246,3912506
Philippines,3989556,63669,3902166
Romania,3282224,67155,3205924
Denmark,3130497,7234,3110220
Sweden,2608289,20531,2561936
Iraq,2460868,25356,2435048
Serbia,2393928,17169,2347652
Hungary,2132490,47798,2049649
Singapore,2037947,1654,1937811
Bangladesh,2033662,29411,1976285
Hong Kong,1858720,10306,1664412
Slovakia,1850692,20538,1825549
New Zealand,1814890,3047,1798540
Georgia,1780691,16900,1637293
Jordan,1746997,14122,1731007
Ireland,1670377,7972,1654259
Pakistan,1573544,30624,1538689
Norway,1463751,4154,1458406
Kazakhstan,1394406,13692,1379795
Finland,1335318,6407,1290311
Bulgaria,1272645,37812,1224494
Morocco,1265332,16280,1248861
Lithuania,1264090,9373,1241055
Croatia,1243500,17053,1222326
Slovenia,1222557,6865,1190363
Lebanon,1217831,10696,1087587
Tunisia,1146044,29257,N/A
Guatemala,1134947,19861,1113573
Costa Rica,1127602,8974,860711
Cuba,1111263,8530,1102659
Bolivia,1109123,22237,1062526
UAE,1034120,2348,1013002
Ecuador,1006922,35904,969758
Nepal,1000325,12018,987580
Belarus,994037,7118,985592
Panama,989005,8506,979570
Uruguay,988527,7510,980097
Mongolia,984144,2179,981096
Latvia,946914,6037,929999
Azerbaijan,822805,9935,812486
Saudi Arabia,819811,9390,806237
Paraguay,717260,19596,697361
Bahrain,686932,1523,682985
Sri Lanka,670966,16773,654134
Kuwait,661333,2565,657776
Dominican Republic,647205,4384,642571
Myanmar,629376,19471,597898
Palestine,620794,5404,614946
Estonia,605443,2729,524990
Cyprus,593542,1189,584124
Moldova,592476,11878,504142
Venezuela,545469,5820,538973
Egypt,515645,24613,442182
Libya,507024,6437,500547
Ethiopia,493818,7572,472039
Réunion,473028,896,418572
Qatar,464385,684,461028
Honduras,456886,11007,N/A
Armenia,444869,8706,433602
Bosnia and Herzegovina,399626,16164,377327
Oman,398660,4260,384669
North Macedonia,343800,9559,333960
Kenya,338678,5678,332837
Zambia,333644,4017,329585
Albania,332701,3591,327524
Botswana,326344,2790,322955
Luxembourg,297757,1133,288991
Montenegro,282124,2784,278760
Algeria,270768,6881,182373
Nigeria,265937,3155,259259
Zimbabwe,257893,5606,251904
Uzbekistan,244424,1637,241486
Brunei,234582,225,222140
Mozambique,230370,2224,228146
Martinique,222830,1047,N/A
