region,cases,deaths,recovered
USA,33626097,598540,26667199
India,24046809,262350,20079599
Brazil,15436827,430596,13979329
France,5841129,107250,4999079
Turkey,5083996,44059,4856763
Russia,4922901,115116,4537634
UK,4444631,127651,4258298
Italy,4139160,123745,3669407
Spain,3598452,79281,3297340
Germany,3575644,86276,3259000
Argentina,3242103,69254,2891435
Colombia,3067879,79760,2874656
Poland,2849014,71311,2589277
Iran,2732152,76433,2196197
Mexico,2375115,219901,1895483
Ukraine,2143448,47620,1832601
Peru,1873316,65316,1720665
Indonesia,1734285,47823,1592886
Czechia,1651178,29857,1588346
South Africa,1605252,55012,1520878
Netherlands,1583767,17413,1346612
Canada,1312414,24825,1212114
Chile,1266601,27520,1204176
Iraq,1132092,15883,1028627
Philippines,1131467,18958,1053523
Romania,1070605,29413,1022029
Sweden,1027934,14267,878169
Belgium,1026473,24645,897904
Pakistan,873220,19384,780438
Portugal,840929,16999,801961
Israel,839059,6379,831888
Hungary,796390,29041,608891
Bangladesh,779535,12102,720471
Jordan,722754,9203,710410
Serbia,704398,6629,671361
Switzerland,677210,10728,612471
Japan,665547,11255,579446
Austria,635780,10455,612523
UAE,542158,1623,522356
Lebanon,534968,7569,492270
Morocco,514670,9091,502205
Malaysia,462190,1822,418897
Nepal,431191,4466,321518
Saudi Arabia,430505,7122,414139
Bulgaria,413320,17194,360002
Ecuador,405783,19442,342878
Slovakia,387162,12168,370076
Belarus,372242,2671,362806
Greece,371712,11266,333892
Panama,369455,6288,358358
Kazakhstan,353140,4017,310168
Croatia,349084,7664,334206
Azerbaijan,328668,4742,311198
Georgia,327831,4397,307334
Bolivia,324868,13345,266512
Tunisia,324823,11693,284754
Paraguay,307457,7427,254360
Palestine,303270,3401,288891
Kuwait,289243,1674,274554
Costa Rica,279926,3514,219105
Dominican Republic,274319,3560,232625
Ethiopia,264960,3951,215734
Denmark,263514,2499,248683
Lithuania,263475,4084,237431
Ireland,254450,4937,236747
Moldova,253386,5995,244298
Slovenia,248520,4314,236049
Egypt,242120,14150,179261
Guatemala,238787,7832,218321
Uruguay,231901,3318,201367
Honduras,223922,5898,82187
Armenia,220447,4301,207464
Qatar,212423,522,205160
Venezuela,211838,2352,195380
Oman,202713,2148,186391
Bosnia and Herzegovina,202003,8958,168145
Bahrain,196105,715,179958
Libya,181179,3085,167629
Nigeria,165612,2066,156387
Kenya,164720,2968,113248
North Macedonia,154494,5168,143069
Myanmar,143004,3212,132069
Sri Lanka,135796,892,108802
Albania,131890,2426,121122
S. Korea,130380,1893,120395
Latvia,127053,2248,115670
Estonia,126642,1217,118008
Algeria,124889,3355,87003
Cuba,120561,778,113493
Norway,118315,774,88952
Kyrgyzstan,99845,1687,92953
Montenegro,98619,1551,95544
Uzbekistan,96117,667,91507
Thailand,96050,548,62316
Ghana,93159,783,90992
Zambia,92262,1260,90635
Finland,89532,930,46000
Cameroon,74946,1152,70497
El Salvador,70915,2178,66418
Cyprus,70571,342,39061
Mozambique,70315,826,68314
Luxembourg,68899,806,65513
Afghanistan,63412,2733,54634
Singapore,61505,31,61029
Namibia,50733,704,47776
Botswana,49041,751,46290
Mongolia,47548,200,38330
Jamaica,47020,834,22761
Ivory Coast,46520,294,45977
Uganda,42578,346,41971
Maldives,41308,87,27428
Senegal,40806,1122,39529
Madagascar,39888,748,37431
Zimbabwe,38491,1582,36286
Sudan,34272,2446,27949
Malawi,34200,1153,32176
DRC,30478,775,26601
Malta,30474,417,29877
Australia,29957,910,28861
Angola,29695,649,25629
Cabo Verde,27386,243,24289
Rwanda,25934,342,24486
Gabon,23734,143,20270
Syria,23595,1682,19908
Guinea,22719,151,20341
Réunion,22644,169,21603
Cambodia,21499,147,9867
French Guiana,21433,108,9995
Mayotte,20176,171,2964
French Polynesia,18797,141,18617
Mauritania,18767,457,17999
Eswatini,18497,671,17786
Guadeloupe,16017,221,2242
Guyana,14845,333,12693
Trinidad and Tobago,14814,256,9744
Somalia,14486,753,6325
Mali,14149,508,9123
Papua New Guinea,13707,136,11034
Andorra,13470,127,13104
Burkina Faso,13387,164,13184
Tajikistan,13308,90,13218
Haiti,13268,269,12397
Togo,13238,125,11834
Belize,12709,323,12331
Curaçao,12244,118,12052
Hong Kong,11819,210,11516
Martinique,11736,90,98
Suriname,11572,221,10034
Djibouti,11389,151,11221
Congo,11343,148,8208
Bahamas,11024,216,9967
Aruba,10826,104,10628
Lesotho,10778,320,6427
South Sudan,10641,115,10462
Seychelles,9184,32,6413
Benin,7995,101,7652
Equatorial Guinea,7694,112,7279
Nicaragua,7086,184,4225
CAR,6866,95,5112
Iceland,6526,29,6422
Yemen,6507,1278,3003
Gambia,5934,175,5648
Niger,5326,192,4936
San Marino,5083,90,4968
Chad,4895,172,4672
Saint Lucia,4725,75,4502
Gibraltar,4286,94,4189
Burundi,4261,6,773
Sierra Leone,4096,79,3098
Channel Islands,4057,86,3956
Barbados,3959,46,3908
Timor-Leste,3879,8,2060
Comoros,3860,146,3688
Eritrea,3822,12,3639
Vietnam,3756,35,2657
Guinea-Bissau,3743,67,3418
Liechtenstein,2981,58,2887
New Zealand,2645,26,2601
Monaco,2490,32,2428
Bermuda,2462,32,2234
Turks and Caicos,2404,17,2365
Sao Tome and Principe,2320,35,2270
Sint Maarten,2272,27,2213
Liberia,2114,85,1962
St. Vincent Grenadines,1932,12,1769
Saint Martin,1773,12,1399
Isle of Man,1590,29,1555
Caribbean Netherlands,1590,17,1558
Laos,1482,1,431
Taiwan,1290,12,1107
Mauritius,1277,17,1130
Bhutan,1263,1,1121
Antigua and Barbuda,1240,32,1179
St. Barth,974,1,462
Diamond Princess,712,13,699
Faeroe Islands,669,1,663
Cayman Islands,561,2,546
Tanzania,509,21,183
Wallis and Futuna,445,7,44
Brunei,232,3,220
British Virgin Islands,219,1,193
Dominica,178,NA,176
Fiji,165,4,109
Grenada,161,1,160
New Caledonia,124,NA,58
Anguilla,109,NA,89
Falkland Islands,63,NA,63
Macao,49,NA,49
Saint Kitts and Nevis,45,NA,44
Greenland,31,NA,31
Vatican City,27,NA,15
Saint Pierre Miquelon,25,NA,25
Montserrat,20,1,19
Solomon Islands,20,NA,20
Western Sahara,10,1,8
MS Zaandam,9,2,7
Vanuatu,4,1,3
Marshall Islands,4,NA,4
Samoa,3,NA,2
Saint Helena,2,NA,2
Micronesia,1,NA,1
China,90815,4636,85894
Total:,39072935,876205,31184620
Total:,45740798,592743,39850121
Total:,26416486,718992,23963543
Total:,45895008,1045530,41479180
Total:,4708785,125941,4243557
Total:,65872,1225,61354
Total:,721,15,706
Total:,161900605,3360651,140783081
