region,cases,deaths,recovered
USA,45996507,748652,35710331
India,34108996,452684,33478247
Brazil,21664879,603902,20838188
UK,8541192,138852,6991909
Russia,8094825,226353,7065712
Turkey,7714379,68060,7143657
France,7096043,117355,6890873
Iran,5809967,124423,5347483
Argentina,5274766,115737,5141288
Spain,4990767,87051,4842516
Colombia,4983527,126910,4828195
Italy,4722188,131655,4515987
Germany,4410332,95588,4164600
Indonesia,4236287,143049,4076541
Mexico,3762689,284923,3122072
Poland,2950616,76254,2678423
South Africa,2917255,88674,2808160
Philippines,2735369,40977,2627331
Ukraine,2679185,61843,2344799
Malaysia,2401866,28062,2287888
Peru,2191171,199928,N/A
Netherlands,2054960,18263,1966652
Iraq,2038847,22810,1973969
Thailand,1811852,18486,1689859
Czechia,1715515,30574,1664526
Japan,1715364,18146,1690479
Canada,1687608,28603,1628009
Chile,1672998,37623,1624180
Bangladesh,1566296,27785,1529068
Romania,1486264,42616,1261267
Israel,1319518,8023,1294500
Belgium,1292887,25797,1194046
Pakistan,1266204,28312,1212687
Sweden,1163595,14923,1130842
Portugal,1080929,18106,1032802
Serbia,1062960,9214,932832
Morocco,942779,14566,922456
Cuba,938577,8101,922735
Kazakhstan,921216,11815,864258
Vietnam,870255,21344,794846
Switzerland,858198,11181,811941
Jordan,844801,10895,817677
Hungary,838916,30448,792757
Nepal,806517,11305,783397
Austria,783996,11209,748250
UAE,738812,2122,732594
Tunisia,711007,25103,684635
Greece,700959,15447,655622
Georgia,675771,9588,619285
Lebanon,634669,8434,609844
Guatemala,589986,14436,564444
Belarus,575856,4432,547949
Costa Rica,553661,6880,479169
Bulgaria,550555,22612,462612
Saudi Arabia,548018,8767,537037
Sri Lanka,532766,13525,493314
Ecuador,514087,32937,443880
Bolivia,507134,18877,469696
Azerbaijan,505554,6793,479675
Myanmar,490008,18416,442610
Panama,470598,7297,461045
Paraguay,460582,16228,444056
Slovakia,443214,12872,406609
Croatia,429974,8928,411152
Palestine,419349,4331,403080
Ireland,419087,5306,370061
Kuwait,412403,2458,409407
Venezuela,395223,4748,375597
Uruguay,391358,6069,383724
Lithuania,376089,5511,335237
Honduras,373206,10148,114358
Dominican Republic,372077,4093,362054
Denmark,370159,2690,358272
Ethiopia,359881,6258,330334
Libya,351224,4924,282472
S. Korea,346088,2698,316607
Mongolia,342992,1591,307192
Egypt,320207,18058,270193
Moldova,319614,7309,295604
Slovenia,310170,4645,292428
Oman,304066,4106,299434
Armenia,286303,5870,256525
Bahrain,276262,1392,274220
Kenya,252199,5233,245577
Bosnia and Herzegovina,245791,11228,192218
Qatar,238079,608,236575
Zambia,209549,3658,205699
Nigeria,209546,2838,197546
Algeria,205453,5875,140897
North Macedonia,197669,6978,183972
Norway,197504,884,88952
Latvia,188722,2920,160373
Botswana,184051,2389,179933
Uzbekistan,182060,1295,177979
Kyrgyzstan,180109,2641,174815
Albania,178804,2841,169674
Estonia,175782,1438,155588
Afghanistan,155859,7247,127313
Singapore,154725,246,127571
Finland,152099,1120,46000
Mozambique,151136,1927,148583
Australia,149421,1577,116402
Montenegro,138607,2042,131610
Zimbabwe,132405,4659,126487
Ghana,129592,1169,126085
Namibia,128377,3540,123921
Uganda,125283,3187,96397
Cyprus,120987,565,90755
Cambodia,117201,2693,111690
El Salvador,110188,3520,92173
Cameroon,100289,1600,80433
Rwanda,99213,1314,45510
Jamaica,87667,2123,55827
Maldives,86324,239,84793
Luxembourg,80085,840,77751
Senegal,73875,1872,71983
Angola,63197,1678,51770
Malawi,61732,2295,56966
Ivory Coast,61089,685,59574
DRC,57338,1091,50930
Réunion,54438,372,53696
Trinidad and Tobago,54405,1613,48526
Guadeloupe,54152,731,2250
Fiji,51846,663,48347
Suriname,47284,1040,27113
Eswatini,46372,1236,44959
French Guiana,43690,297,9995
Madagascar,42898,958,41322
Martinique,42634,670,104
French Polynesia,40178,635,33500
Syria,39902,2446,25195
Sudan,39550,3038,32872
Cabo Verde,38052,347,37318
Malta,37486,459,36362
Mauritania,36759,790,35527
Guyana,34608,877,30078
Gabon,33842,218,28011
Laos,33606,47,6558
Guinea,30599,385,29233
Tanzania,26034,724,N/A
Togo,25926,240,25327
Papua New Guinea,25769,312,22586
Belize,24768,466,21403
Benin,24560,161,23971
Haiti,23324,658,20136
Bahamas,22048,626,20065
Seychelles,21903,119,21567
Lesotho,21557,655,12083
Somalia,21269,1180,9927
Mayotte,20439,181,2964
Burundi,19745,38,773
Timor-Leste,19730,120,19537
Tajikistan,17086,124,16960
Curaçao,16955,172,16617
Mauritius,16805,141,1854
Taiwan,16347,846,15377
Nicaragua,16241,207,4225
Congo,15962,231,12421
Aruba,15746,170,15424
Mali,15674,558,14493
Andorra,15369,130,15162
Burkina Faso,14759,209,14263
Barbados,13553,120,9533
Djibouti,13423,181,13139
Equatorial Guinea,13020,161,12450
Iceland,12703,33,12108
Channel Islands,12413,99,11767
Hong Kong,12306,213,12003
Saint Lucia,12280,237,11538
South Sudan,12250,130,11826
CAR,11478,100,6859
Brunei,11220,77,8421
New Caledonia,10213,245,55
Gambia,9946,339,9600
Yemen,9575,1813,6115
Isle of Man,8742,56,7993
Eritrea,6778,45,6682
Sierra Leone,6396,121,4393
Niger,6193,205,5875
Guinea-Bissau,6130,141,5402
Liberia,5807,286,5458
Gibraltar,5780,98,5510
Grenada,5776,193,5444
Bermuda,5593,95,5240
San Marino,5475,91,5367
New Zealand,5213,28,4395
Chad,5067,174,4874
St. Vincent Grenadines,4637,54,2940
Sint Maarten,4456,74,4335
Dominica,4366,30,3985
