region,cases,deaths,recovered
USA,83080013,1020843,80693903
India,43082502,523843,42536253
Brazil,30448236,663551,29519204
France,28682011,145962,26826937
Germany,24770595,135913,22356000
UK,22038340,174912,21210408
Russia,18189401,376031,17548718
S. Korea,17275649,22875,N/A
Italy,16504791,163612,15109509
Turkey,15033573,98783,14930088
Spain,11896152,104456,11389694
Vietnam,10653526,43042,9264366
Argentina,9072230,128542,8895999
Netherlands,8047132,22243,7836980
Japan,7876508,29567,7439103
Iran,7222308,141096,6986516
Colombia,6092667,139797,5926476
Indonesia,6047040,156273,5883293
Poland,5996748,116059,5334713
Australia,5960842,7238,5591247
Mexico,5738769,324294,5038150
Ukraine,5001719,108391,N/A
Malaysia,4448004,35547,4366951
Thailand,4262484,28620,4092878
Austria,4144906,18161,4049476
Israel,4077863,10698,4046110
Belgium,4056448,31439,3804223
Czechia,3905702,40159,3852037
Portugal,3853800,22280,N/A
South Africa,3795763,100363,3650115
Canada,3751321,39260,3457372
Philippines,3685895,60397,3619531
Switzerland,3602489,13859,3471069
Peru,3564558,212810,N/A
Chile,3561016,57539,3419387
Greece,3328623,29175,3223095
Denmark,2966671,6170,2943249
Romania,2894368,65493,2606660
Sweden,2500917,18739,2469945
Iraq,2325175,25211,2297956
Serbia,2006695,15999,1976686
Bangladesh,1952716,29127,1895697
Hungary,1901017,46201,1804295
Slovakia,1781692,19917,1744090
Jordan,1694216,14048,1678941
Georgia,1655170,16810,1637198
Pakistan,1528478,30371,1494141
Ireland,1517112,7087,1458063
Norway,1426013,2932,N/A
Kazakhstan,1305543,13660,1291078
Hong Kong,1204510,9313,N/A
Singapore,1197908,1335,1135272
Morocco,1164973,16069,1148503
Bulgaria,1156729,36913,978145
Croatia,1122982,15835,1101699
Cuba,1103131,8527,1093707
Lebanon,1097044,10387,1081770
Lithuania,1058431,9098,1024106
Tunisia,1040193,28550,N/A
Finland,1023013,3939,46000
Slovenia,1010555,6593,990907
Belarus,980345,6947,928536
Nepal,978828,11951,966656
New Zealand,936697,707,883593
Bolivia,904974,21910,858434
UAE,898811,2302,882223
Uruguay,895775,7197,886654
Ecuador,869696,35598,N/A
Costa Rica,852074,8405,832853
Guatemala,846546,17584,826602
Latvia,822013,5760,808909
Azerbaijan,792578,9709,782781
Panama,776420,8184,762170
Saudi Arabia,754110,9089,741786
Sri Lanka,663373,16505,646126
Paraguay,649455,18870,624673
Kuwait,631409,2555,628090
Myanmar,612900,19434,591826
Palestine,581940,5353,576242
Dominican Republic,579248,4376,574601
Estonia,572193,2539,511039
Bahrain,568706,1475,563892
Venezuela,522325,5709,515675
Moldova,516986,11489,504142
Egypt,515645,24613,442182
Libya,501904,6430,490973
Cyprus,474267,1020,124370
Ethiopia,470581,7510,455383
Mongolia,469885,2179,313256
Honduras,423179,10893,132318
Armenia,422871,8622,411485
Oman,389126,4258,384243
Bosnia and Herzegovina,377087,15765,192218
Réunion,374295,742,355605
Qatar,364655,677,363470
Kenya,323786,5649,317978
Zambia,319733,3976,315177
North Macedonia,309571,9280,299738
Botswana,305859,2688,303026
Albania,275167,3496,271254
Algeria,265782,6875,178358
Nigeria,255716,3143,249896
Zimbabwe,247875,5469,241689
Uzbekistan,238596,1637,236670
Luxembourg,237856,1064,227197
Montenegro,235292,2715,231869
Mozambique,225384,2201,223113
Laos,207469,744,7660
Kyrgyzstan,200993,2991,196403
Iceland,185579,119,75685
Maldives,179171,298,163687
Afghanistan,178899,7683,161891
Uganda,164069,3596,100205
El Salvador,162089,4128,150662
Ghana,161173,1445,159691
Namibia,158649,4025,153662
Martinique,153253,926,104
Trinidad and Tobago,147867,3829,135209
Brunei,141911,218,141022
Guadeloupe,140130,854,2250
Cambodia,136252,3056,133095
Taiwan,132955,868,27138
Jamaica,129978,2962,83358
Rwanda,129806,1459,45522
Cameroon,119780,1927,117791
Angola,99194,1900,97149
Malta,91861,698,87343
DRC,87023,1337,50930
Senegal,85997,1966,84015
Malawi,85781,2634,82066
Ivory Coast,81930,799,81097
French Guiana,80859,395,11254
Suriname,79336,1328,49401
Channel Islands,74383,169,73224
French Polynesia,72720,648,N/A
Eswatini,70657,1397,68906
Barbados,70080,394,65563
Fiji,64634,862,62763
Madagascar,64152,1391,59370
Guyana,63473,1228,62143
Sudan,62117,4931,N/A
New Caledonia,60517,312,60102
Bhutan,59219,21,57889
Mauritania,58688,982,57695
Belize,57497,676,56604
Cabo Verde,56025,401,55555
Syria,55813,3150,52159
Gabon,47602,304,47285
Papua New Guinea,43800,649,43100
Seychelles,42474,166,41727
Curaçao,42241,274,41612
Andorra,41349,153,40689
Burundi,39998,38,773
Mauritius,37642,990,35895
Mayotte,37363,187,2964
Togo,36989,273,36688
Guinea,36459,440,35976
Aruba,34846,212,34516
Faeroe Islands,34658,28,7693
Tanzania,33872,803,N/A
Bahamas,33558,798,32355
Lesotho,32910,697,24155
Mali,30843,732,29896
Haiti,30690,835,29520
Isle of Man,28416,87,26794
Benin,26952,163,25506
Somalia,26485,1350,13182
Congo,24079,385,20178
Saint Lucia,23394,368,22815
Timor-Leste,22871,130,22723
Cayman Islands,22223,27,8553
Burkina Faso,20853,382,20439
Nicaragua,18491,225,4225
Gibraltar,17837,102,16579
South Sudan,17461,138,13514
Tajikistan,17388,124,17264
Liechtenstein,17185,84,16972
San Marino,16437,115,15960
Equatorial Guinea,15907,183,15698
Djibouti,15631,189,15427
Solomon Islands,14786,141,13307
CAR,14649,113,6859
Grenada,14629,220,14029
Bermuda,13488,131,12981
Dominica,12033,63,11929
Gambia,11995,365,11591
Greenland,11971,21,2761
Yemen,11818,2149,9009
Monaco,11771,54,11616
Saint Martin,10462,63,1399
Tonga,10196,11,8923
Sint Maarten,10036,86,9878
Eritrea,9734,103,9631
Caribbean Netherlands,9729,34,9619
Samoa,9592,19,1605
Niger,8941,309,8524
Guinea-Bissau,8202,171,7528
Comoros,8100,160,7933
Sierra Leone,7681,125,N/A
Antigua and Barbuda,7626,136,7443
Vanuatu,7507,13,6768
Liberia,7434,294,5747
Chad,7411,193,4874
St. Vincent Grenadines,6784,106,6641
British Virgin Islands,6355,62,N/A
Turks and Caicos,5963,36,5862
Sao Tome and Principe,5957,73,5880
Saint Kitts and Nevis,5562,43,5518
Cook Islands,5031,1,4733
Palau,4610,6,3984
St. Barth,4544,6,N/A
Kiribati,3084,13,2601
Anguilla,2788,9,2766
Saint Pierre Miquelon,2701,1,2449
Diamond Princess,712,13,699
Wallis and Futuna,454,7,438
Montserrat,273,2,181
Falkland Islands,128,NA,N/A
Macao,82,NA,82
Vatican City,29,NA,29
Marshall Islands,17,NA,14
Western Sahara,10,1,9
MS Zaandam,9,2,7
Niue,9,NA,7
Nauru,5,NA,3
Micronesia,3,NA,1
Saint Helena,2,NA,2
China,216587,5060,187525
Total:,98341982,1459893,94179130
Total:,148029595,1424261,126050561
Total:,56804728,1294474,52933969
Total:,191231067,1818232,176527339
Total:,7194504,10627,6716689
Total:,11906166,253795,11104939
Total:,721,15,706
Total:,513508763,6261297,467513333
