region,cases,deaths,recovered
USA,106690999,1161387,104610703
India,44956716,531584,44384955
France,39992405,166645,39700818
Germany,38406129,173110,38202700
Brazil,37487971,701833,36249161
Japan,33759614,74596,21725273
S. Korea,31212598,34505,30944457
Italy,25788387,189738,25468617
UK,24569895,223396,24319700
Russia,22862069,398399,22265627
Turkey,17232066,102174,N/A
Spain,13825052,120715,13665628
Vietnam,11564293,43195,10623491
Australia,11441894,20272,11394719
Taiwan,10239998,19005,10220993
Argentina,10044957,130472,9914485
Netherlands,8610372,22992,8586669
Iran,7606689,146005,7342490
Mexico,7587643,333913,6833884
Indonesia,6776984,161327,6601452
Poland,6514192,119557,5335940
Colombia,6364636,142713,6187047
Austria,6065975,22372,6033757
Greece,5999934,36711,5958890
Portugal,5580792,26550,5550033
Ukraine,5518614,112023,5389996
Chile,5284368,64497,5219442
Malaysia,5071840,37020,5020529
Israel,4822483,12495,4798473
Belgium,4793425,34237,4745183
DPRK,4772813,74,4772739
Thailand,4732301,33957,4692636
Canada,4641301,52247,4583033
Czechia,4640354,42767,4595295
Peru,4502230,220168,4278833
Switzerland,4402438,14452,4383180
Philippines,4095468,66444,4021987
South Africa,4076463,102595,3912506
Romania,3387788,68047,3314709
Denmark,3180646,8561,3171183
Hong Kong,2891555,13544,2871015
Sweden,2706137,24087,2678631
Serbia,2535220,18022,2509234
Iraq,2465545,25375,2439497
Singapore,2340779,1727,2149583
New Zealand,2324094,4154,2310320
Hungary,2201355,48846,2148647
Bangladesh,2038174,29446,1998448
Slovakia,1866470,21167,1844976
Georgia,1838936,17049,1776548
Jordan,1746997,14122,1731007
Ireland,1709705,8824,1699428
Pakistan,1580781,30657,1538689
Norway,1483288,5213,1477043
Finland,1473603,9308,1459700
Kazakhstan,1411716,13848,1383020
Slovenia,1343291,7100,1328006
Lithuania,1318679,9668,1307047
Bulgaria,1304693,38336,1263404
Morocco,1273130,16297,1256151
Croatia,1272886,18180,1253558
Guatemala,1248539,20196,1227151
Lebanon,1236803,10901,1087587
Costa Rica,1227546,9339,860711
Bolivia,1197365,22377,1166328
Tunisia,1152877,29398,N/A
Cuba,1113339,8530,1104641
UAE,1063002,2349,1046765
Ecuador,1061100,36019,1023510
Uruguay,1037893,7625,1029835
Panama,1036733,8621,1027554
Mongolia,1007993,2179,1005764
Nepal,1003004,12030,990722
