region,cases,deaths,recovered
USA,13821187,273634,8157398
India,9462739,137649,8887740
Brazil,6317049,172866,5578118
Russia,2295654,39895,1778704
France,2222488,52731,162281
Spain,1664945,45069,N/A
UK,1629657,58448,N/A
Italy,1601554,55576,757507
Argentina,1418807,38473,1249843
Colombia,1308376,36584,1204452
Mexico,1107071,105655,818397
Germany,1063554,16663,739100
Poland,990811,17150,577514
Peru,962530,35923,893061
Iran,962070,48246,668151
South Africa,790004,21535,731242
Ukraine,732625,12327,345149
Turkey,638847,13746,404727
Belgium,576599,16547,37383
Iraq,552549,12258,482674
Chile,551743,15410,526604
Indonesia,538883,16945,450518
Netherlands,523478,9376,N/A
Czechia,521132,8273,444877
Romania,475362,11331,353188
Bangladesh,464932,6644,380711
Philippines,431630,8392,398658
Pakistan,398024,8025,341423
Canada,370278,12032,294411
Saudi Arabia,357360,5896,346802
Morocco,356336,5846,305291
Israel,336160,2864,323224
Switzerland,327072,4753,250200
Portugal,298061,4505,212942
Austria,282456,3184,221692
Sweden,243129,6681,N/A
Nepal,233452,1508,214521
Jordan,219430,2751,155026
Hungary,217122,4823,63860
Ecuador,192117,13423,169804
Serbia,175438,1604,31536
UAE,168860,572,154899
Panama,164729,3060,143616
Japan,146760,2119,123445
Bolivia,144622,8952,121472
Dominican Republic,143988,2331,115219
Kuwait,142635,880,137071
Bulgaria,142486,3814,48594
Qatar,138833,237,136090
Costa Rica,137093,1690,84991
Belarus,136647,1158,114341
Georgia,135584,1267,113986
Armenia,135124,2164,108442
Kazakhstan,131659,1990,116461
Croatia,128442,1786,105199
Lebanon,127944,1018,83034
Oman,123699,1423,115216
Guatemala,122062,4171,110944
Azerbaijan,121176,1392,74902
Egypt,115541,6636,102596
Ethiopia,110074,1706,73808
Honduras,107888,2909,47680
Moldova,107364,2304,95354
Slovakia,105929,839,66041
Greece,105271,2406,9989
Venezuela,102040,894,96652
Tunisia,96251,3219,69624
Myanmar,90713,1941,70156
Bosnia and Herzegovina,87901,2681,52769
